"STATION","NAME","DATE","PRCP","TMIN"
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-02-19","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-02-20","0.06",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-02-21","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-02-22","0.04",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-02-23","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-02-24","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-02-25","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-02-26","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-02-27","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-02-28","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-01","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-02","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-03","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-04","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-05","0.10",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-06","0.03",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-07","1.03",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-08","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-09","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-10","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-11","0.89",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-12","0.18",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-13","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-14","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-15","0.04",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-16","1.51",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-17","0.02",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-18","0.02",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-19","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-20","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-21","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-22","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-23","0.05",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-24","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-25","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-26","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-27","0.76",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-28","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-29","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-30","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-03-31","0.34",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-01","0.14",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-02","0.43",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-03","0.71",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-04","1.02",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-05","0.15",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-06","0.05",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-07","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-08","0.02",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-09","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-10","0.36",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-11","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-12","0.01",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-13","0.09",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-14","0.09",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-15","0.13",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-16","0.35",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-17","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-18","0.80",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-19","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-20","0.08",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-21","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-22","0.07",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-23","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-24","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-25","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-26","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-27","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-28","0.94",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-29","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-04-30","0.01",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-01","0.16",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-02","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-03","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-04","0.02",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-05","0.12",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-06","0.11",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-07","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-08","0.11",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-09","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-10","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-11","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-12","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-13","0.07",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-14","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-15","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-16","0.01",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-17","0.04",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-18","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-19","0.47",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-20","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-21","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-22","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-23","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-24","0.01",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-25","0.94",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-26","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-27","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-28","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-29","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-30","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-05-31","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-06-01","0.05",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-06-02","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-06-03","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-06-04","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-06-05","0.00",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-06-06","0.22",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-06-07","0.01",
"US1ILCK0455","HOMETOWN 0.3 S, IL US","2026-06-08","0.33",
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-01","0.00","10"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-02","0.00","17"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-03","0.00","20"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-04","0.00","24"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-05","0.00","28"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-06","0.00","36"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-07","0.01","31"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-08","1.94","36"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-09","0.00","39"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-10","0.18","23"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-11","0.00","21"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-12","0.00","24"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-13","0.00","30"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-14","0.08","16"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-15","0.00","11"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-16","0.04","21"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-17","0.01","11"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-18","0.02","6"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-19","0.02","-2"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-20","0.00","1"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-21","0.00","23"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-22","0.00","6"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-23","0.00","-11"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-24","0.06","-9"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-25","0.11","5"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-26","0.00","-4"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-27","0.00","-2"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-28","0.00","-4"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-29","0.00","-2"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-30","0.05","-1"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-01-31","0.00","9"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-01","0.00","4"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-02","0.00","15"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-03","0.00","17"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-04","0.00","13"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-05","0.00","10"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-06","0.00","20"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-07","0.00","11"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-08","0.00","19"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-09","0.00","19"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-10","0.00","28"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-11","0.00","23"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-12","0.00","23"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-13","0.00","23"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-14","0.00","27"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-15","0.00","27"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-16","0.00","32"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-17","0.07","38"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-18","0.01","39"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-19","0.03","35"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-20","0.00","24"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-21","0.00","23"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-22","0.00","17"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-23","0.00","16"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-24","0.00","18"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-25","0.00","23"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-26","0.00","22"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-27","0.00","26"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-02-28","0.00","26"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-01","0.00","23"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-02","0.00","23"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-03","0.00","31"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-04","0.06","34"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-05","0.02","39"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-06","0.62","45"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-07","0.25","35"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-08","0.00","33"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-09","0.00","46"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-10","0.85","41"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-11","0.27","31"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-12","0.00","26"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-13","0.03","33"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-14","0.01","30"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-15","1.53","29"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-16","0.17","17"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-17","0.07","11"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-18","0.03","22"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-19","0.00","32"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-20","0.00","42"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-21","0.00","43"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-22","0.00","30"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-23","0.00","29"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-24","0.00","27"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-25","0.00","41"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-26","0.45","32"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-27","0.00","31"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-28","0.00","25"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-29","0.00","38"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-30","0.01","48"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-03-31","0.67","40"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-01","0.17","35"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-02","1.50","38"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-03","0.24","39"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-04","0.60","39"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-05","0.02","35"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-06","0.00","32"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-07","0.00","29"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-08","0.00","36"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-09","0.00","51"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-10","0.29","39"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-11","0.00","35"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-12","0.10","57"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-13","0.07","62"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-14","0.28","58"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-15","0.28","58"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-16","0.06","51"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-17","0.88","49"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-18","0.08","36"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-19","0.01","33"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-20","0.00","32"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-21","0.00","46"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-22","0.00","51"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-23","0.00","50"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-24","0.00","54"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-25","0.00","44"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-26","0.00","44"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-27","0.95","51"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-28","0.00","49"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-29","0.00","38"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-04-30","0.15","35"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-01","0.00","34"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-02","0.00","30"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-03","0.08","42"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-04","0.33","45"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-05","0.08","44"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-06","0.00","37"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-07","0.00","33"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-08","0.00","44"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-09","0.00","47"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-10","0.00","42"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-11","0.00","42"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-12","0.05","40"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-13","0.00","41"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-14","0.00","39"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-15","0.01","51"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-16","0.10","58"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-17","0.00","58"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-18","0.29","64"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-19","0.00","58"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-20","0.00","47"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-21","0.00","47"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-22","0.00","51"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-23","0.00","56"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-24","0.70","57"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-25","0.00","55"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-26","0.00","57"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-27","0.00","57"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-28","0.00","53"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-29","0.00","51"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-30","0.00","54"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-05-31","0.00","54"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-06-01","0.02","56"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-06-02","0.00","45"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-06-03","0.00","52"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-06-04","0.00","58"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-06-05","0.02","70"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-06-06","0.12","68"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-06-07","0.48","65"
"USC00117457","ROMEOVILLE WEATHER FORECAST OFFICE, IL US","2026-06-08","1.48","65"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-01","0.00","12"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-02","0.00","20"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-03","0.00","21"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-04","0.00","25"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-05","0.00","32"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-06","0.00","37"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-07","0.00","34"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-08","2.06","40"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-09","0.00","41"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-10","0.11","26"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-11","0.00","22"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-12","0.00","27"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-13","0.00","34"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-14","0.06","19"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-15","0.00","15"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-16","0.02","22"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-17","0.00","13"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-18","0.02","8"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-19","0.01","0"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-20","0.00","3"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-21","0.00","24"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-22","0.00","8"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-23","0.00","-9"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-24","0.03","-7"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-25","0.11","7"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-26","0.00","0"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-27","0.00","6"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-28","0.00","1"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-29","0.00","2"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-30","0.00","5"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-01-31","0.00","12"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-02-01","0.00","11"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-02-02","0.00","21"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-02-03","0.00","18"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-02-04","0.00","18"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2026-02-05","0.00","16"
